count hate_speech offensive_language neither class tweet
3 0 3 0 1 " Dizzy bitch "
3 0 3 0 1 " it all depends on the female dawg usually thats how it is with these hoes but the genuine women fuck w8230"
3 0 2 1 1 " yu ah hoelmfao"
3 1 0 2 2 " Listen to Charlie Daniels speak the truth amp then enlist in the US FREEDOM ARMY at httptcocxzfajqUfV httptcok8230"
3 0 3 0 1 " Thats yo bitch she my bitch too"
3 0 3 0 1 " First thing I look at is whats on a bitch feet"
3 0 3 0 1 " You bitches selfish Yall want Fathers Day too Damn lol"
3 1 2 0 1 " Yall niggas aint no killas yall niggaz some hoes"
3 0 3 0 1 " Nigga Im just popping Molly amp stepping out You bowling bitch dont come at me"
3 0 2 1 1 " Aint no money or no hoe in the world can spoil it MyBrothersKeeper"
3 1 2 0 1 " When your teacher puts you in a group with a bunch of retards httptcoD5DPhKwi2L"
3 0 3 0 1 " You got bitches and I dont have niggas I want you"
3 0 3 0 1 " Fat bitch Whats her httptcoIZGkpcqIO08221128557128514128557128557128557"
6 0 6 0 1 " How bitch how128529128514128514 httptcoFCQfDKI4Zn"
3 0 3 0 1 " Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful"
3 0 3 0 1 " I done went wit a hoe before frfr so who am I to judge"
3 0 3 0 1 " na a hoe cry to yu swear she aint fuckn off n still have a side nigga"
3 0 3 0 1 " Spit da same game to hoes like da same clothes money bring power so we like a bankroll "
3 0 3 0 1 " Mannn let bosh hoe ass hit that "
3 0 3 0 1 " To bad you wont hit a girl pussy httptcohsRjqyxZj8"
6 0 6 0 1 " You like your lunch little boy Nah bitch look what Im eating cause of you httptco7cvA8grvds"
3 1 2 0 1 " Ladies listen NO nigga wants to settle down at a young age All you bitches crying about being single now will be wifed in "
3 0 3 0 1 " Worst movie you can think of8221 Fan that fucking trash netflix be posting shit that looks like a porno"
3 0 3 0 1 " bitch"
3 0 3 0 1 " AWE HELL NAH me and are bad bitches come fuck with us httptco6mInU5kdeI"
3 0 3 0 1 " Bitches will give their pussy to the whole community but wont give a nigga a piece of gum"
3 0 3 0 1 " just because i think youre fine dont mean i want you you appealing to my eyes not my heart bitch"
3 0 3 0 1 " I got money I dont need u bitch"
3 0 3 0 1 " Everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi8230"
3 0 3 0 1 " Niggas these days will walk miles to get some pussy "
3 0 3 0 1 " i hate when italian ppl say olive garden isnt real italian food fuck ur grandmas roasted casserole you bitch olive garden i8230"
3 0 3 0 1 " Niggaz buying pyNiggaz buying py Dont start this hoe shit"
3 0 3 0 1 " grab me some bitches while u up there lmao oh and a belt fendi "
6 0 6 0 1 " Give me three wishes I wish I wish I wish you would bitch"
3 0 0 3 2 " My trash is worth more than you"
3 0 3 0 1 " Your girl hold my dick like a wii controller
Wheres your bitch nigga We control her"
3 0 3 0 1 " Alright bitches we are the Kaynes now httptcoIBsFfuqag4"
3 0 3 0 1 " long as my bitches love me 128514128076"
3 0 3 0 1 " I think my wish came true where yall hating ass bitches at httptcoso4coPPpU9oh nahhhhh"
3 0 0 3 2 " Ive met few people in politics that I disrespect more than Charlie Crist Rudy Giuliani"
3 0 0 3 2 " Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday ho8230"
3 0 2 1 1 " Not all black girls are ghetto "
3 0 3 0 1 " Im pretty sure my future ex boyfriend is on here slidin in another bitch DMsbut im patient"
3 0 3 0 1 " My dog is gonna be a bitch magnet for sure 1280768221no9995"
3 1 2 0 1 " haha doubt it did you see all them bitches you had at the track field there were soo many "
3 0 3 0 1 " just like you128076128079 you pulled all them track bitches "
3 0 1 2 2 " Its okay chiquito Im not in the ghetto anymore "
3 1 2 0 1 " You dont know maybe some bitches like a man in a tutu "
3 0 0 3 2 " Smh And Henny too Beer trash af end of story"
3 0 3 0 1 " You cant take no ones bitch"
3 2 1 0 0 "RT This faggit bitch tried to say she hoed for hd bearfaced bitch yusa fag"
3 0 3 0 1 "RT You niggaz really think yo niggazn yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya"
3 0 3 0 1 "RT Why all ghetto chicks gotta smell like lovespell Or that cucumber shit bath amp body works"
3 0 3 0 1 "RT My bitch bad she from the island"
3 1 2 0 1 "RT I cant trust ah soul I cant trust these NIGHAS I cant trust these hoes"
3 0 3 0 1 "RT This bitch httptco3x1NOLV356"
3 1 2 0 1 "RT Why does nobody believe me when i say im a virgin dewd wtf8221 No you aint hoe"
3 0 3 0 1 "RT 8220 you need one 1285308221yesss cause Im not her bf 8221you my bitch8221128514128514"
3 0 3 0 1 "RT 8220 bitch1285141285141285141281288221man thats so cute to me 1285141285141285141281288221find a date"
3 0 3 0 1 "RT 8220 let me sit this ass on you 82218221bitch you and Chris better Gtf "
6 1 5 0 1 "RT 8220 where tf lyssa toilet mouth ass wassup8221you be twatching hoe "
6 0 6 0 1 "RT lmfao bitch was I talking to you 1285141285148221but Im talking to you in my bubba voice "
6 0 6 0 1 "RT Small ass pants 1285148221bitch "
3 0 3 0 1 "RT You been the side hoe 1285141285141285141281281281281280748221omg "
3 0 3 0 1 "RT These hoes gonna be stunting in Florida with the pussy1285861285481285488221128514128514128514128514128514128128128080"
4 0 4 0 1 "RT hoe bang this big and she got nerves to think she better then us bitches have no chill "
6 0 6 0 1 "RT ion be understanding how all you hoes drop yall nuts at once but when a bitch on your ass you cant hear a mouse piss "
3 0 3 0 1 "RT The face you make before you tell a bitch about herself httptcoJvm1k8togx8221ltlt I make dat face too much"
3 1 2 0 1 "RT You stupid lil ass bitch I aint fuckin with chuuu"
3 0 3 0 1 "RT What the fuck was wrong with me Thinking I can wife this hoe128514128080128552128516"
3 1 2 0 1 "RT Niggas will fuck yah good eat ya pussy then go home to they bitch like aint shit happen "
3 0 3 0 1 "RT They on a bitch yeah they want a bitch"
3 0 3 0 1 "RT If u can steal her shes a hoe"
3 0 3 0 1 "RT Iz no point in being jealous cuz dee hoes for everybody BucketsProverbs"
3 0 3 0 1 "RT U bitches boring"
3 0 3 0 1 "RT You knew I fucked that bitch and you didnt react"
3 0 3 0 1 "RT half yall bitches side hoes and dont even know"
3 0 3 0 1 "RT Hate to break the news but u spam bro A dyke a tuck her titties in the winter and start calling herself Mr8230"
3 2 1 0 0 "RT Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on bitch Im http8230"
3 2 1 0 0 "RT DEAD1281288220 When ur fuckin and her pussy stank but u have really good friends ht8230"
3 0 3 0 1 "RT Da bitch got scared and couldnt take it no mo but ya boy was feenin fo dat 8220 koula noooooooo https8230"
3 1 2 0 1 "RT One loyal girlfriend is worth more than one hundred hoes"
3 2 1 0 0 "RT i fully support samesex marriage but ill never stop calling my friends faggots"
3 0 3 0 1 "RT Ho ho ho bitches Merry monthsish until Christmas httptco4JCiu8vHzV"
3 1 2 0 1 "RT I do not fuck with that bitch she cannot keep her legs closed"
3 0 2 1 1 "RT dont mind my retarded ass128514"
3 0 3 0 1 "RT If youve only seen my couch not my bed then you my hoe8221128514128514"
3 0 3 0 1 "RT How I lose this sweet8221you aint lose it you hide it lmfao Viri tryna smoke that hoe to his self"
3 0 3 0 1 "RT 9995128214My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe"
9 0 9 0 1 "RT I cant stand no messy hoe822118419084190841908419 true story"
3 1 2 0 1 "RT lls lor bitches stay wanting to fight made them real mad i talks my Shit"
6 0 5 1 1 "RT I hate you sidelines hoes yall got so much courage "
3 0 3 0 1 "RT I hate salty bitches"
3 0 3 0 1 "RT She a bad bitch lets get to it right away "
3 1 2 0 1 "RT amp its sad cause niggas will have a good girl amp do her wrong its hard finding a good bitch out here forreal"
3 0 3 0 1 "RT We slap bitches "
3 0 2 1 1 "RT Girlfriends Be Like128514128557128588128175 httpstcoQM5XDxNQyN8221bitch we dont want him128514128514128557128557128128128128"
3 0 3 0 1 "RT skitdaddle wit that shit hoe httptcoBXsLCSHjHE"
3 0 3 0 1 "RT Pussy will always be my fav iggy song like how do you not like a song that just says pussy numerous amounts of time"
3 0 3 0 1 "RT Ill write a poem for u hoe httptcojQPzftI14w"
3 0 3 0 1 "RT If you cant eat pussy thats got hair on it Im not even sure you really know how to eat pussy"
3 1 2 0 1 "RT man I just went from real quick I aint no hoe the fuck niggas thought this was "
3 0 3 0 1 "RT Throw me a blunt bitch"
3 0 3 0 1 "RT This bitch must be stopped httptcoplNmHgU4yY"
3 0 3 0 1 "RT Hoes out here selling pussy for some new uggs You disqualified"
3 0 3 0 1 "RT A girl KNOWS when a bitch likes her boyfriend "
3 0 3 0 1 "RT If her pussy got over body counts Its dead128128 Pussies128049 only have lives "
3 0 3 0 1 "RT Gotta eat her pussy so good she forget dick coming next Have her talking to herself like he brought dick with him too "
3 1 2 0 1 "RT Young Ns act hard and all the bad Bs grew up to be trash broads "
3 0 3 0 1 "RT The bigger the hoops the bigger the hoe jerryspringer classic truthhurts"
3 0 3 0 1 "RT These bitches play on everybodys team"
3 0 1 2 2 "RT Yu hoes just love to pump fake bout yall lives on these social networks"
3 0 3 0 1 "RT Fuck bitches get reelected TeamJFK"
3 0 3 0 1 "RT I choose to fuck all these bitches not because theyre easy but because Im hard PresidentialPounding"
3 0 2 1 1 "RT One mans trash is another mans wife Fact"
3 0 3 0 1 "RT Shit like this why hoes head be fuck up the want social media ass relationships httptcoF7pTmbSSLU"
3 0 3 0 1 "RT Four Brothers showed the bitch in a lot of niggas I wouldve killed I wouldve killed Victor Sweet if I was one of his l8230"
3 1 2 0 1 "RT I knew a bitch in college who sold the pussy for favors"
3 0 3 0 1 "RT 8220 I have no hoes man I dont need those though I need to pick mines back up "
3 0 3 0 1 "RT Lmao dis bitch dumb asl httptcoO0RraJ8Vij"
3 0 3 0 1 "RT Swear AG ugly den a bitch He look like a possum and giraffe mix breed This isnt funny But I died l8230"
3 0 3 0 1 "RT bitch i dont fucking know you"
3 1 2 0 1 "RT bitch ass nikka took Flight Frm Kenosha"
3 0 3 0 1 "RT Niggas be in that pussy like httptcoDDJSB5itcD"
3 0 3 0 1 "RT Everybody claim they fvck with bad bitches but all the ugly bitches getting pregnant128118128118 Somebody lien128530128530"
3 1 2 0 1 "RT Im convinced that some of yall bitches get pregnant purposely because birth control amp plan b pills are effective "
3 0 3 0 1 "RT if i had a dollar for every time i fucked ur bitch httptco8ike4m29co"
3 0 3 0 1 "RT I have a daughter to think about yall think Im worry about you hoes naaaaaaaa"
3 0 3 0 1 "RT Let me tell yall bitches something right quick httptco2jcQl8pFLc"
6 0 6 0 1 "RT i hate ah dirty house foul living bitches8221128514128514128514 its a lot of them out there"
3 1 2 0 1 "RT Keep ur bitch on a leash "
3 0 3 0 1 "RT why fab snapped like that httptcogLKgTqIG15 konnnichiwa bitch"
3 0 2 1 1 "RT I tell a bitch go and get my name tatted on her spine so I can feel good when Im hittin it from behind"
3 0 3 0 1 "RT Fuck twerking bitch can you cook"
3 0 3 0 1 "RT Wet pussy with no smell a mf"
3 1 2 0 1 "RT Lord RT SugarCode If you a hoe you a hoe Im not finna sugar code it"
3 1 2 0 1 "RT Shes hurt The nigga she crushing on fucking a bottle girl so they all have to be hoes"
3 0 3 0 1 "RT RT if you want me to expose some more bitches httptcomGZjPp0rfs"
6 2 3 1 1 "RT When dykes hear ladies free before httptcoptk6CzTtkS"
3 0 3 0 1 "RT Hoes gone be hoes128581and these hoes cant be trusted "
3 0 0 3 2 "RT blame it on the yellow chucks lmfao"
3 0 3 0 1 "RT Thursday We will see bitches dressed up like if the hallways were runways clown make up on some girlsguys with pants belo8230"
3 0 3 0 1 "RT Getting called ugly by a bitch that use to idolize you Ohhhh well okay "
3 0 3 0 1 "RT I think IF i had hoes i would tell them alll the same shit im too lazy to be tryna switch shit up "
3 0 3 0 1 "RT On god yall hoes better get off my twitter"
3 0 3 0 1 "RT stick by his side and dont give his pussy up "
3 0 3 0 1 "RT BITCH YOU GUESSED IT my pussy cuteness always sets me up for a good day1285228221u need some dick WOOOOH You "
3 0 3 0 1 "RT This bitch httptcoo7uSKCMfcD128514128514"
3 0 3 0 1 "RT If you ask me every bitch gay8221 not me Im all sexual Wtf is all sexual If you dont mind me asking"
3 0 3 0 1 "RT Another movie thats gonna make you question your bitch httpstcoV9EbkQytsu"
3 0 3 0 1 "RT I dont care about none of these bitches "
3 0 3 0 1 "RT Makem eat my ass since eating pussy aint major nomore 128514128514"
3 0 1 2 2 "RT Its unattractive when girls act ghetto"
3 0 3 0 1 "RT Girls say bs like you got too many hoes Stop letting twitter and IG fool you I dont know these fucki8230"
3 0 3 0 1 "RT Ill never understand how people can fake an entire relationship I cant even fake a hello to a bitch that I fucking8230"
6 0 6 0 1 "RT Im not going out my way make sure bitches know NOTHING Just pay attention "
3 0 3 0 1 "RT straight To each his own but these hoes weak httptcoW7TEj28aNr"
3 0 3 0 1 "RT when ya friends nag you like they yo bitch mayne chill tf"
3 0 3 0 1 "RT Yeen suckin yeen fuckin watchu doin hoe "
3 0 3 0 1 "RT When the pussy so wet you hear that shit smacking gtgtgtgtgt 1007165039"
3 0 2 1 1 "RT he like me even more cuz he know I gotta bitch"
3 0 3 0 1 "RT All you hoes wake up"
3 1 2 0 1 "RT Yo hoe will get slayed "
3 0 3 0 1 "RT When a bitch tell me Im ugly httptcoo9EkMrw5WK"
3 0 3 0 1 "RT Bacon over bitches"
6 1 5 0 1 "RT man Im strolling and all I see is yall hoes that suck dick talking about her like man dont stunt on her bru "
3 0 3 0 1 "RT yeah Texans are so much better you fucking retard"
3 1 2 0 1 "RT Some of you cunts owe me money"
3 0 3 0 1 "RT Ion want the pussy if it come wit hairs"
3 1 2 0 1 "RT I hate Im my own WCW ass bitches "
3 1 2 0 1 "RT bitch you ugly as fuck are you a fuck tranny Get Alligator face as8230"
3 0 3 0 1 "RT Ill find you a ride But its no pussy shit and that was some pussy shit "
3 0 2 1 1 "RT For all those watching that so raven Look at this negro now lol128514128514128553128553 httptconEcAKyTdI1"
3 0 0 3 2 "RT doing someone wrong for the sole reason that they did you wrong will only bring more negative karma amp energy into your li8230"
3 0 3 0 1 "RT i have absolutely no hoes"
3 2 1 0 0 "RT Light beer You mean faggot piss Overly Powered Man"
3 0 3 0 1 "RT shego was the baddest bitch of my childhood128293 httptcofiigh50DEj"
3 0 0 3 2 "RT I love when the birds are chirping in the morning patsgonnasubtweet"
3 1 2 0 1 "RT peace out then faggot httptcoqSGyCVcvaP"
3 1 2 0 1 "RT Whats yall favorite chappelle show skit8221 Is wayne Brady gonna have to choke a bitch "
3 0 3 0 1 "RT I hate a Im my own WCW ass bitch "
3 0 3 0 1 "RT I dont be worrying about these messy hood ass hoes but they worrying about me though Why "
3 0 3 0 1 "RT I dont understand I dont even fuck with these bitches but Im so relevant to them though "
3 0 3 0 1 "RT Never realize the precious time you bitch niggas is wasting "
3 0 3 0 1 "RT Freaky ass ready ass hoes"
6 0 6 0 1 "RT These hoes got more bodies than a cemetery128056974965039"
3 0 3 0 1 "RT Bobby bitch bobby bitch "
3 0 0 3 2 "RT Brown colored eyes are really blue under a layer of melanin"
3 0 3 0 1 "RT People getting called all types of bitches over music lol you know how ridiculous that is"
3 1 2 0 1 "RT U gotta be a pathetic bitch to ride by another females house looking for a nigga that aint yours smh"
3 0 3 0 1 "RT I dont understand how bitches find the time to worry about what another bitch is doing"
3 0 3 0 1 "RT Why do these hoes think its cute to take pictures kissing eachother gaggggg"
3 2 1 0 0 "RT Smh nigga is mildly retarded LMFAO If Griff wasn8217t injuries we8217d legit be "
3 0 3 0 1 "RT hell yea save money like a hoe"
3 0 2 1 1 "RT That hoe is live though"
3 0 3 0 1 "RT I dont care about none of these bitches"
3 0 3 0 1 "RT RIP to the hoes128131 dying for attention"
3 1 2 0 1 "RT Once a hoe always a hoe "
