 572342978255048705 racism
14622 571917109963325442 none
14623 571917888690393089 none
14624 571918638212505600 none
14625 571919557138358272 none
14626 571921619582504960 none
14627 571922687682985984 none
14628 571922764107399168 none
14629 571923552082894848 none
14630 571923818035351552 none
14631 571925370368237568 none
14632 571932986125377536 none
14633 571934078921932802 none
14634 572052200421109760 none
14635 572052787032268800 none
14636 572053271675719680 none
14637 572053478568292352 none
14638 572054475587764224 none
14639 572055032746520576 none
14640 572057567544807425 none
14641 572058047687737345 none
14642 572058283546050560 none
14643 572061261870977024 none
14644 572062550625370112 none
14645 572063160049405952 none
14646 572063536240721920 none
14647 572064074625785857 none
14648 572064494534320128 none
14649 572073330754248706 none
14650 572078844456222721 none
14651 572079134832140288 none
14652 572172430774411264 none
14653 572172663981924352 none
14654 572242933501440001 none
14655 572243300855369728 none
14656 572243659044757505 none
14657 572243927576674304 none
14658 572244291302510592 none
14659 572245859208847360 none
14660 572246312168517632 none
14661 572246629996081152 none
14662 572246969936027648 none
14663 572247427685605377 none
14664 572249507833913344 none
14665 572251030554980353 none
14666 572252650785263616 none
14667 572252838706864128 none
14668 572254033794056192 none
14669 572254561190060032 none
14670 572254760432058370 none
14671 572258265502883840 none
14672 572258790826876928 none
14673 572260129137041408 none
14674 572279448612945920 none
14675 572292490453127168 none
14676 572967035048611841 none
14677 572970658054864896 none
14678 572971174151368705 none
14679 572971709747208192 none
14680 572972118855458816 none
14681 572973000993079298 none
14682 572973426794618880 none
14683 572976475034411009 none
14684 572976652189224960 none
14685 573136656531734528 none
14686 573526479557894145 none
14687 573526572969254913 none
14688 573618226556350464 none
14689 573621064460185602 none
14690 573625173166809088 none
14691 573625425789775873 none
14692 573625918301696000 none
14693 573626614157737986 none
14694 573628873486655488 none
14695 573629313909592064 none
14696 573629647629373440 none
14697 573629984553598976 none
14698 573731990442115073 none
14699 573732685463429120 none
14700 573732929920065536 none
14701 573945090365788160 none
14702 573948810491092992 none
14703 573950557355814912 none
14704 573972367484936192 none
14705 573973028121399296 none
14706 573999114205028352 none
14707 574011181825794048 none
14708 574012671495815168 none
14709 574013120147931137 none
14710 574014584073273345 none
14711 574016102465851392 none
14712 574016155074977793 none
14713 574016752016719872 none
14714 574019605829586944 none
14715 574024470425247744 none
14716 574026853213581313 none
14717 574026934398550016 none
14718 574027225567100928 none
14719 574027310141083649 none
14720 574027940721094656 none
14721 574028158023827456 none
14722 574028436949204992 none
14723 574031387344289793 none
14724 574032616308928512 none
14725 574034073959559169 none
14726 574034361575563265 none
14727 574191348728754176 none
14728 574195493816811520 none
14729 574201128121819137 none
14730 574298747120697344 none
14731 574302093730705409 none
14732 574302774113886208 none
14733 574303424419758080 none
14734 574303861600452608 none
14735 574305043215609856 none
14736 574305906348855296 none
14737 574306240165122048 none
14738 574306649885687809 none
14739 574307234911399936 none
14740 574307924861788161 none
14741 574309875628400641 none
14742 574310063965261824 none
14743 574314492546285569 none
14744 574315322917814272 none
14745 574315445743845378 none
14746 574317220550995968 none
14747 574320831444094976 none
14748 574323912202317824 none
14749 574325557577428993 none
14750 574326557952466945 none
14751 574327109864136704 none
14752 574328398455046144 none
14753 574373561562886144 none
14754 574375068215586816 none
14755 574417229812400129 none
14756 574420599637811200 none
14757 574420645137666048 none
14758 574420722560319488 none
14759 574422771985293312 none
14760 574423195903643648 none
14761 574424418761338880 none
14762 574553002507247617 none
14763 574577931726422016 none
14764 574586904529625088 none
14765 574592922248577025 none
14766 574595491482103810 none
14767 574595862564732930 none
14768 574596403294441472 none
14769 574635220030242816 none
14770 574635600487149568 none
14771 574637880175296512 none
14772 574641735797624832 none
14773 574647338548862977 none
14774 574648415151263744 none
14775 574657690162483200 none
14776 574660056223895552 none
14777 574660459900444672 none
14778 574660791049158656 none
14779 574661157417414656 none
14780 574661325025996800 none
14781 574661733068861440 none
14782 574661931358810113 none
14783 574662582503518208 none
14784 574662944065122304 none
14785 574668612050382848 none
14786 574676124740927488 none
14787 574680334643544064 none
14788 574682585026068481 none
14789 574682940669476866 none
14790 574684097626308608 none
14791 574686147080683521 none
14792 574686807624839168 none
14793 574687020204756992 none
14794 574687994847752192 none
14795 574688243104415744 none
14796 574690295297671169 none
14797 574690841748373504 none
14798 574691590641336321 none
14799 574693929590767616 none
14800 574699059086143489 none
14801 574700051236159488 none
14802 574700189199417344 none
14803 574700835424182272 none
14804 574706044275810306 none
14805 574706463488151552 none
14806 574708180241944577 none
14807 574725528520785920 none
14808 574729397728493568 none
14809 574729451193266176 none
14810 574731584512745472 none
14811 574741642176917504 none
14812 574751953768439808 none
14813 574763300442873856 none
14814 574763524297117696 none
14815 574764059628691459 none
14816 574764477205250048 none
14817 574764850590576641 none
14818 574765113321787393 none
14819 574765402732896256 none
14820 574767409011146754 none
14821 574767633964265473 none
14822 574771379733590017 none
14823 574771761847255040 none
14824 574772114600783872 none
14825 574774939594592257 none
14826 574775158520442880 none
14827 574775560154451968 none
14828 574776568989396992 none
14829 574780345200984065 none
14830 574780845468209153 none
14831 574780973256065025 none
14832 574782405048823808 none
14833 574782857442258944 none
14834 574783157871902720 none
14835 574783619555704832 none
14836 574786551319691264 none
14837 574787606656851969 none
14838 574787849754554368 none
14839 574789260307402752 none
14840 574790016385204224 none
14841 574790389032316928 none
14842 574790863466823680 none
14843 574792688249147392 none
14844 574793454737207296 none
14845 574793666612436992 none
14846 574793937400897536 none
14847 574794308261281792 none
14848 574794651917361152 none
14849 574795661939318784 none
14850 574796181320036352 none
14851 574797069321310208 none
14852 574797378261123072 none
14853 574797628149387267 none
14854 574798644282458112 none
14855 574798900009132032 none
14856 574799285386006529 none
14857 574799431762997250 none
14858 574799612642357248 none
14859 574800082727387136 none
14860 574800337573277696 none
14861 574800954035326977 none
14862 574806330474561538 none
14863 574806848160727041 none
14864 574810586724196352 none
14865 574884535239712769 none
14866 574887646444412931 none
14867 574888189321551872 none
14868 574890176293437441 none
14869 574892690568929281 none
14870 574893991390400513 none
14871 574917223413755905 none
14872 574918229249822723 none
14873 574918657324666880 none
14874 574919074733428736 none
14875 574919516355887104 none
14876 574919866349527040 none
14877 574920216410386432 none
14878 574920514994585601 none
14879 574936020652699650 none
14880 574941505405612032 none
14881 574942487246061568 none
14882 574948705591164928 none
14883 574949069090508801 none
14884 574952098896343040 none
14885 574953000784936962 none
14886 574953429900005376 none
14887 574954138527645696 none
14888 574954285793865728 none
14889 574954697020190721 none
14890 574954967666065408 none
14891 574955346814369792 none
14892 574955805323231232 none
14893 574956030997622785 none
14894 574957920774828032 none
14895 574958168272334848 none
14896 574958445729701888 none
14897 574958887104684032 none
14898 574959251723980800 none
14899 574959760597905408 none
14900 574960063749599233 none
14901 574960297615589376 none
14902 574961083108081664 none
14903 574961573174841345 none
14904 574962246184386560 none
14905 574962583309971456 none
14906 574962733411500033 none
14907 574964424903032832 none
14908 574964681003040769 none
14909 574964826008461312 none
14910 574964951976054786 none
14911 574965079793270784 none
14912 574965606178406400 none
14913 574965843143974912 none
14914 574966073197379584 none
14915 574966485061275650 none
14916 574966765978935296 none
14917 574967262446161924 none
14918 574967812122222592 none
14919 574968018851078144 none
14920 574968193057300481 none
14921 574968393381515264 none
14922 574968643965976577 none
14923 574969282775269378 none
14924 574969954010685442 none
14925 574970153424674817 none
14926 574970343896412160 none
14927 574971255931035649 none
14928 574971717086380033 none
14929 574971920447246337 none
14930 574972169416876034 none
14931 574972626096943104 none
14932 574972909350858754 none
14933 574973073612390401 none
14934 574973328797999104 none
14935 574973865434046467 none
14936 574974278241669122 none
14937 574974661424910336 none
14938 574975120898326528 none
14939 574975472766881792 none
14940 574976143498985473 none
14941 574976403889741825 none
14942 574976979159531521 none
14943 574977689108373504 none
14944 574978092575236098 none
14945 574978288994516993 none
14946 574978667375259649 none
14947 574979448916680704 none
14948 574979767109218304 none
14949 574980759309570048 none
14950 574981264882565120 none
14951 574981828760612865 none
14952 574982098706001921 none
14953 574983137433796609 none
14954 574983532520476675 none
14955 574985480430735360 none
14956 574986506231660545 none
