text class_label
" Ladies Seriously Stop putting your cell phones in you back pockets Not attractive and detracts from the booty Not" sexism
" I always really wish i had a girlfriend when im hungry NotSexist ImHighOkay TooLazy" sexism
" I dont intend on my wife being a working woman call me sexist" sexism
"Just a bad artist Aaand call me sexist I drew females above their chest and draw males with their chest showing off Im sorry" 
" Call me sexist but I cant stand Erin Andrews or any most female sports announcer for that matter heelsdontbelongonthefield" 
" Im not sexist but Im starting to think women cant drivemaneuveroperate anything with wheels over lbs" sexism
"RT Im not sexist but some foods are gender specific please I dont want a woman mixing my shawarma" sexism
" Not sexist but females shouldnt talk sports Thats like me talking about a new designer purse or something clueless" 
"Did you hear that ladies Start catering to his every whim I swear Im not sexist but some of you females tempt me" sexism
" I cant take that female sky sports commentator seriously she just said boom notsexist" 
"Like thats not even a clever joke Im not sexist all my favourite films have lesbians in" sexism
"You can shut the hell up about it though Im not sexist I just cant control how much I love big butts" 
" A ghostbusters remake with Women taking up the roles of ghoul slaying saviours Im no sexist but lets not be stupid eh" 
" Im no sexist but ion know how Id react if my son came down the stairs in heels Prolly throw a football at his head" sexism
" Im not sexist but I hate female sport analysts I just cant take them seriously" sexism
" Im not sexist but I need a cleaning lady Its either paying someone or buying prescribed meds for back pain I can do wi" 
" Ok Im not sexist but no one gives a flying fuck about womens football" 
" Im not sexist but I dont give a fuck about womens football BallonDOr2014" sexism
" A female goal voted secondreally is female sport even a thing NotSexist" sexism
" Call me sexist if u want Im a man and men dont reallllly listen to women when they speak" sexism
" Call me sexist but I hate most women on sports center Everything is just seems so scripted by them" sexism
" women care bout ur preferences call me sexist or whatever but I think muscular female bodies look awful and are such a turn off" sexism
"Nope call me sexist but gender roles are definitely to be accepted amp respected" sexism
"LOLOLOL Im not sexist but its always the females that expect you to read their minds Lolol" sexism
" Im not sexist but I havent subscribed to a single female YouTuber" 
" Im not sexist but i can say with certainty i havent had an intelligent conversation with a female under " 
" Im not sexist but women should not commentate on the football it just doesnt sound right" 
" not sexist but girls just cant sing country as well as guys" sexism
" How can feminists say they want equality when they see men as lesser beings LateNightThoughts notsexist" sexism
"LOL EDGY im not sexist but why are women allowed opinions lol" 
" Call me sexist but girls dont know shit about sports when it comes to football they repeat anything their dad says" sexism
" Call me sexist or whatever but all they wanna do is be heard and Thats cool too but damn cmon nah" 
" Call me sexist but I honestly cannot watch a sporting event with a woman commentator sorrynotsorry" 
" amyadams call me sexist but I think she should win a bestactress for her looks alone" 
" Im not sexist but I just cannot stand this fucking hardened feminist wankers" sexism
" Im not sexist or anything but I want to take a brick and break every tooth in this girls mouth for some reason https" 
" Shutup if I was sexist I wouldnt be a faggot about it my mums a girl for fuck sake" sexism
" Im not sexist but this is one seriously stupid bitch httptcoqR2dPRL2qi" 
" Lol swear im not sexist but most a yall chicks be dumb af" sexism
" Im not sexist but Im pretty positive I have no female teachers this semester" 
" How about we let women decide where feminism is going shall we" sexism
" Listen Im not sexist but theres never been a good all girl band thats just plain fact" sexism
" They have to concentrate in the 2nd half of this half Wise words from our female commentator" sexism
" Im not sexist but fuck that lady Shes awful" sexism
" I hate her so much Masterbatker Im not sexist but fuck that lady Shes awful" 
" If it gets the men out from under their wives feet Im all for it notsexist" sexism
" Call me sexist or whatever the hell you wanna say but I still believe its the mans job to propose except they lesbians" sexism
" Im not sexist but diva matches annoy me And tag team diva matches" sexism
" Call me sexist I dont like most female comedians but Katherine Ryan from Canada is feicin hillarious" sexism
" Perturbed by neighborhood strip club feminist asserts women are people of the time httptcocGlkw9n2Zy httptcoq" 
"Foods not for you lol Coming downstairs and four girls are cooking dinner not sexist but not complaining" sexism
" Im not sexist but doing a remake of ghostbusters with an all female cast sounds pretty shit lol if theyre tidies could" 
" Ghostbusters with an all female lead cast will not work Im not sexist but its simply a bad idea Lost interest now" sexism
" Im not sexist but the new Ghost Busters with an all woman cast nah wont be the same tbh Ghostbusters" 
" Im not sexist but girls get more attention when they tweet thats why they have 832057238K followers RTs and faves" sexism
" Not sexist but an all female cast for a re hash of ghostbusters soundswell shit really" sexism
" not sexist but come on why ghostbusting is a job for men lol httptcoGNVDIfadiR" sexism
" All femal ghostbusters SorryIm not sexist but that aint gonna work and nobody is gonna go and watch it FLOP" sexism
" female ghostbusters wtfrack NOTsexist" sexism
"Yes men are never dramatic on twitter Only suspects are white early 20s females NotSexist" sexism
" Girls cant catch ghosts fact notsexist justsaying Ghostbusters" sexism
" Female President Im not sexist but this country Ill just reserve my comment" 
"Nope Im not sexist but only dudes should be busting ghosts Ghostbusters" 
" it has nothing to do with gender More like why remake a perfectly good film" 
" Im not sexist but I dont like female refs" sexism
"Have fun on the wrong side of history All female Ghostbusters No I am not sexist but fuck that shit" sexism
" Im not sexist but women refs are a no no" 
" Theres a reason why its called MotherNature a womans feelings can amp do change at moment without notice notsexist real" 
